ID,DETALLE,CODIGO ALFA,CODIGO PRODUCTO,CATEGORIA,SUBCATEGORIA,MARCA,PRECIO,IVA,IMP. INTERNO,MARKUP,PRECIO PUBLICO,COTIZACION,PRECIO PUBLICO ARS,URI,FECHA HORA
949,Resma A4 70gr 500 hojas.,HUS7812,7812,Papeleria,Resmas,HUSARES,5.03,21.0,0.0,10,5.53,286.5,1584.35,https://elit.com.ar/producto/949-resma-a4-70gr-500-hojas,8/1/2023 9:18:53 PM 
3471,Cartucho de Tinta EPSON 133 Amarillo,EPST133420-AL,T133420-AL,Insumos,Cartuchos de Tinta,EPSON,15.97,10.5,0.0,10,17.57,286.5,5033.81,https://elit.com.ar/producto/3471-cartucho-de-tinta-epson-133-amarillo,8/1/2023 9:18:53 PM 
3882,Botella de Tinta EPSON 664 Cian,EPST664220-AL,T664220-AL,Insumos,Botellas de Tinta,EPSON,22.14,21.0,0.0,10,24.35,286.5,6976.28,https://elit.com.ar/producto/3882-botella-de-tinta-epson-664-cian,8/1/2023 9:18:53 PM 
4000,Parlante Z120 Stereo,LOGPARZ120WH,980-000573,Audio,Parlantes,LOGITECH,46.92,21.0,0.0,10,51.61,286.5,14786.27,https://elit.com.ar/producto/4000-parlante-z120-stereo,8/1/2023 9:18:53 PM 
4063,Botella de Tinta EPSON 673 Cian,EPST673220-AL,T673220-AL,Insumos,Botellas de Tinta,EPSON,19.4,21.0,0.0,10,21.34,286.5,6113.91,https://elit.com.ar/producto/4063-botella-de-tinta-epson-673-cian,8/1/2023 9:18:53 PM 
4521,Disco Externo HDD WESTERN DIGITAL Elements 1TB USB 3.0 Tipo A Negro,WD-HD1TBU3ELEN,WDBUZG0010BBK-WESN,Almacenamiento,Discos Externos,WD,133.3,10.5,0.0,10,146.63,286.5,42009.5,https://elit.com.ar/producto/4521-disco-externo-hdd-western-digital-elements-1tb-usb-3-0-tipo-a-negro,8/1/2023 9:18:53 PM 
4631,Funda p/Tablet BAGS FN10TBT-FRO Field Rose Estampado,BAGFUNFSN1415NA,FN10TBT-FRO,Estuches,Fundas,BAGS,9.74,21.0,0.0,10,10.71,286.5,3068.42,https://elit.com.ar/producto/4631-funda-p-tablet-bags-fn10tbt-fro-field-rose-estampado,8/1/2023 9:18:53 PM 
4634,Funda p/Tablet BAGS FN7TBT-NSV Newspaper Estampado,BAGFUNFSNHDN,FN7TBT-NSV,Estuches,Fundas,BAGS,5.93,21.0,0.0,10,6.52,286.5,1867.98,https://elit.com.ar/producto/4634-funda-p-tablet-bags-fn7tbt-nsv-newspaper-estampado,8/1/2023 9:18:53 PM 
4635,Funda p/Tablet BAGS FSN7TBT-N Negro,BAGFUNFSN7TBTN,FSN7TBT-N,Estuches,Fundas,BAGS,6.55,21.0,0.0,10,7.21,286.5,2065.67,https://elit.com.ar/producto/4635-funda-p-tablet-bags-fsn7tbt-n-negro,8/1/2023 9:18:53 PM 
4685,Cinta de tinta S015631 Negra para LX-350,EPSCINS015631,S015631,Insumos,Cintas,EPSON,6.36,21.0,0.0,10,7.0,286.5,2005.5,https://elit.com.ar/producto/4685-cinta-de-tinta-s015631-negra-para-lx-350,8/1/2023 9:18:53 PM 
4875,DVD-R 4.7GB 8X. Torre de 100 unidades,TDKDVD32002500,32002500,Almacenamiento,Dvd,TDK,25.6,21.0,0.0,10,28.16,286.5,8067.84,https://elit.com.ar/producto/4875-dvd-r-4-7gb-8x-torre-de-100-unidades,8/1/2023 9:18:53 PM 
5542,Funda p/Tablet BAGS Leopard Estampado,BAGFUNFN7TB-L,FN7TB-L,Estuches,Fundas,BAGS,5.93,21.0,0.0,10,6.52,286.5,1867.98,https://elit.com.ar/producto/5542-funda-p-tablet-bags-leopard-estampado,8/1/2023 9:18:53 PM 
5895,"Disco Interno HDD WESTERN DIGITAL Purple 1TB 3.5"" SATA 3.0 5400rpm",WD-HDWD10PURX,WD10PURZ,Almacenamiento,Discos Internos,WD,99.82,10.5,0.0,10,109.8,286.5,31457.7,https://elit.com.ar/producto/5895-disco-interno-hdd-western-digital-purple-1tb-3-5-sata-3-0-5400rpm,8/1/2023 9:18:53 PM 
5971,Cartucho de Tinta EPSON 296 Amarillo,EPST296420-AL,T296420-AL,Insumos,Cartuchos de Tinta,EPSON,19.27,10.5,0.0,10,21.2,286.5,6073.8,https://elit.com.ar/producto/5971-cartucho-de-tinta-epson-296-amarillo,8/1/2023 9:18:53 PM 
6283,Gabinete M-ATX KIT T M C/ Fuente 500W sin parlante,SOLGABCM-5832,CM-5832,Hardware,Gabinetes,SOLARMAX,84.01,10.5,0.0,10,92.41,286.5,26475.47,https://elit.com.ar/producto/6283-gabinete-m-atx-kit-t-m-c-fuente-500w-sin-parlante,8/1/2023 9:18:53 PM 
6310,Parlantes S150 Black,LOGPAR98000100,980-001004,Audio,Parlantes,LOGITECH,44.41,21.0,0.0,10,48.85,286.5,13995.53,https://elit.com.ar/producto/6310-parlantes-s150-black,8/1/2023 9:18:53 PM 
6591,Cámara Web LOGITECH C270,LOGWEBC270,960-000694,Perifericos,Camaras Web,LOGITECH,79.79,21.0,0.0,10,87.77,286.5,25146.11,https://elit.com.ar/producto/6591-camara-web-logitech-c270,8/1/2023 9:18:53 PM 
7014,Funda p/Tablet BAGS Invader Colours Estampado,BAGFUNFN7TBTINC,FN7TBT-INC,Estuches,Fundas,BAGS,7.01,21.0,0.0,10,7.71,286.5,2208.92,https://elit.com.ar/producto/7014-funda-p-tablet-bags-invader-colours-estampado,8/1/2023 9:18:53 PM 
7180,Cable auxiliar para audio 1mts diam 3.5 mm,XTECABXTG-212,XTG-212,Cables,Cables,XTECH,1.88,21.0,0.0,10,2.07,286.5,593.05,https://elit.com.ar/producto/7180-cable-auxiliar-para-audio-1mts-diam-3-5-mm,8/1/2023 9:18:53 PM 
7186,"Disco Interno SSD KINGSTON A400 240GB 2.5"" SATA 3.0  500MB/s",KINSSDSA400S240,SA400S37/240G,Almacenamiento,Discos Internos SSD,KINGSTON,50.17,10.5,0.0,10,55.19,286.5,15811.94,https://elit.com.ar/producto/7186-disco-interno-ssd-kingston-a400-240gb-2-5-sata-3-0-500mb-s,8/1/2023 9:18:53 PM 
7350,Router Nyx1200-AC NEXXT Wireless-AC 1200 Mbps 3 Puertos,NEXROUARL02902A,ARL02902A1,Networking,Routers,NEXXT,30.77,10.5,0.0,10,33.85,286.5,9698.03,https://elit.com.ar/producto/7350-router-nyx1200-ac-nexxt-wireless-ac-1200-mbps-3-puertos,8/1/2023 9:18:53 PM 
7788,Air Cooler COOLER MASTER MasterAir MA410P RGB,CM-COOMA410P,MAP-T4PN-220PC-R1,Hardware,Coolers,COOLER MASTER,96.65,21.0,0.0,10,106.32,286.5,30460.68,https://elit.com.ar/producto/7788-air-cooler-cooler-master-master-air-ma410p-rgb,8/1/2023 9:18:53 PM 
7789,Air Cooler COOLER MASTER MasterAir MA410M ARGB,CM-COOMA410M,MAM-T4PN-218PC-R1,Hardware,Coolers,COOLER MASTER,158.66,21.0,0.0,10,174.53,286.5,50002.85,https://elit.com.ar/producto/7789-air-cooler-cooler-master-master-air-ma410m-argb,8/1/2023 9:18:53 PM 
7831,Mouse c/Cable LOGITECH G502 HERO Negro,LOGMOUG502HERO,910-005550,Perifericos,Mouses,LOGITECH,120.42,10.5,0.0,10,132.46,286.5,37949.79,https://elit.com.ar/producto/7831-mouse-c-cable-logitech-g502-hero-negro,8/1/2023 9:18:53 PM 
8041,Mouse c/cable XTECH XTM-710 Negro,XTEMOUXTM-710,XTM-710,Perifericos,Mouses,XTECH,15.13,10.5,0.0,10,16.64,286.5,4767.36,https://elit.com.ar/producto/8041-mouse-c-cable-xtech-xtm-710-negro,8/1/2023 9:18:53 PM 
8071,"Disco Interno SSD CRUCIAL BX500 240GB 2.5"" SATA 3.0  540MB/s",CRUSSDBX500/240,CT240BX500SSD1,Almacenamiento,Discos Internos SSD,CRUCIAL,43.64,10.5,0.0,10,48.0,286.5,13752.0,https://elit.com.ar/producto/8071-disco-interno-ssd-crucial-bx500-240gb-2-5-sata-3-0-540mb-s,8/1/2023 9:18:53 PM 
8553,Cámara Web LOGITECH C920S,LOGWEBC920S,960-001257,Perifericos,Camaras Web,LOGITECH,189.1,21.0,0.0,10,208.01,286.5,59594.87,https://elit.com.ar/producto/8553-camara-web-logitech-c920s,8/1/2023 9:18:53 PM 
8584,Cartucho de Tinta EPSON 206 Amarillo,EPST206420-AL,T206420-AL,Insumos,Cartuchos de Tinta,EPSON,21.23,10.5,0.0,10,23.35,286.5,6689.78,https://elit.com.ar/producto/8584-cartucho-de-tinta-epson-206-amarillo,8/1/2023 9:18:53 PM 
8585,Cartucho de Tinta EPSON 206 Magenta,EPST206320-AL,T206320-AL,Insumos,Cartuchos de Tinta,EPSON,17.33,10.5,0.0,10,19.06,286.5,5460.69,https://elit.com.ar/producto/8585-cartucho-de-tinta-epson-206-magenta,8/1/2023 9:18:53 PM 
8586,Cartucho de Tinta EPSON 206 Cian,EPST206220-AL,T206220-AL,Insumos,Cartuchos de Tinta,EPSON,17.33,10.5,0.0,10,19.06,286.5,5460.69,https://elit.com.ar/producto/8586-cartucho-de-tinta-epson-206-cian,8/1/2023 9:18:53 PM 
8633,Gabinete COOLER MASTER Cosmos C700P Negro Full Tower RGB S/Fuente,CM-GABCOSC700PN,MCC-C700P-KG5N-S00,Hardware,Gabinetes,COOLER MASTER,543.69,10.5,0.0,10,598.06,286.5,171344.19,https://elit.com.ar/producto/8633-gabinete-cooler-master-cosmos-c700p-negro-full-tower-rgb-s-fuente,8/1/2023 9:18:53 PM 
8653,Air Cooler COOLER MASTER Hyper 212 Turbo White Edition LED,CM-COOHY212BLT,RR-212TW-16PW-R1,Hardware,Coolers,COOLER MASTER,95.36,21.0,0.0,10,104.9,286.5,30053.85,https://elit.com.ar/producto/8653-air-cooler-cooler-master-hyper-212-turbo-white-edition-led,8/1/2023 9:18:53 PM 
8690,Auriculares Gaming Ttesports Shock Pro RGB 7.1,THEAURESPRGB,HT-SHK-DIECBK-25,Audio,Auriculares,THERMALTAKE,43.0,21.0,0.0,10,47.3,286.5,13551.45,https://elit.com.ar/producto/8690-auriculares-gaming-ttesports-shock-pro-rgb-7-1,8/1/2023 9:18:53 PM 
8691,Auriculares Gaming Ttesports Pulse G100 LED,THEAURPULG100,HT-PLS-ANECBK-28,Audio,Auriculares,THERMALTAKE,39.78,21.0,0.0,10,43.76,286.5,12537.24,https://elit.com.ar/producto/8691-auriculares-gaming-ttesports-pulse-g100-led,8/1/2023 9:18:53 PM 
8767,Cable BNC CCTV Coaxial GRALF Interior/Exterior,GRACABGF-CCTV18,GF-CCTV18,Accesorios,Accesorios Seguridad,GRALF,11.88,21.0,0.0,10,13.07,286.5,3744.56,https://elit.com.ar/producto/8767-cable-bnc-cctv-coaxial-gralf-interior-exterior,8/1/2023 9:18:53 PM 
8823,Parlante Bluetooth UE WONDERBOOM 2 Negro,LOGPARWON2N,984-001554,Audio,Parlantes,LOGITECH,219.36,21.0,0.0,10,241.3,286.5,69132.45,https://elit.com.ar/producto/8823-parlante-bluetooth-ue-wonderboom-2-negro,8/1/2023 9:18:53 PM 
8824,Parlante Bluetooth UE WONDERBOOM 2 Gris,LOGPARWON2G,984-001555,Audio,Parlantes,LOGITECH,219.36,21.0,0.0,10,241.3,286.5,69132.45,https://elit.com.ar/producto/8824-parlante-bluetooth-ue-wonderboom-2-gris,8/1/2023 9:18:53 PM 
8848,Interruptor inteligente Wi-Fi SM BOX,GRAACCGF-SMBOX,GF-SMBOX,Domotica,Smart Home,GRALF,22.73,10.5,0.0,10,25.0,286.5,7162.5,https://elit.com.ar/producto/8848-interruptor-inteligente-wi-fi-sm-box,8/1/2023 9:18:53 PM 
8849,Enchufe WiFi Inteligente GRALF GF-SMSOCKET,GRAACCGF-SMSOCK,GF-SMSOCKET,Domotica,Smart Home,GRALF,37.95,21.0,0.0,10,41.75,286.5,11961.38,https://elit.com.ar/producto/8849-enchufe-wi-fi-inteligente-gralf-gf-smsocket,8/1/2023 9:18:53 PM 
8850,Control Remoto Inteligente Wi-Fi,GRAACCGF-SMIR,GF-SMIR,Domotica,Smart Home,GRALF,41.19,10.5,0.0,10,45.31,286.5,12981.32,https://elit.com.ar/producto/8850-control-remoto-inteligente-wi-fi,8/1/2023 9:18:53 PM 
8919,Tableta Gráfica WACOM Intuos Pro Small Negro,WACTABINTPROS,PTH460K0A,Perifericos,Tabletas Digitalizadoras,WACOM,279.51,10.5,0.0,10,307.46,286.5,88087.29,https://elit.com.ar/producto/8919-tableta-grafica-wacom-intuos-pro-small-negro,8/1/2023 9:18:53 PM 
8935,Tarjeta de Memoria KINGSTON Select Plus MicroSDXC 32GB UHS-I U1 V10 A1,KINMICROSDS32G2,SDCS2/32GB,Almacenamiento,Memorias Flash,KINGSTON,7.47,21.0,0.0,10,8.22,286.5,2355.03,https://elit.com.ar/producto/8935-tarjeta-de-memoria-kingston-select-plus-micro-sdxc-32gb-uhs-i-u1-v10-a1,8/1/2023 9:18:53 PM 
8937,Tarjeta de Memoria KINGSTON Select Plus MicroSDXC 64GB UHS-I U1 V10 A1,KINMICROSDS64G2,SDCS2/64GB,Almacenamiento,Memorias Flash,KINGSTON,11.02,21.0,0.0,10,12.12,286.5,3472.38,https://elit.com.ar/producto/8937-tarjeta-de-memoria-kingston-select-plus-micro-sdxc-64gb-uhs-i-u1-v10-a1,8/1/2023 9:18:53 PM 
8985,Liquid Cooler THERMALTAKE Pacific C240 Hard Tube Kit ARGB,THECOOPACC240,CL-W242-CU12SW-A,Hardware,Coolers,THERMALTAKE,429.76,10.5,0.0,10,472.74,286.5,135440.01,https://elit.com.ar/producto/8985-liquid-cooler-thermaltake-pacific-c240-hard-tube-kit-argb,8/1/2023 9:18:53 PM 
8986,Liquid Cooler THERMALTAKE Pacific C360 Hard Tube Kit ARGB,THECOOPACC360,CL-W243-CU12SW-A,Hardware,Coolers,THERMALTAKE,474.1,10.5,0.0,10,521.51,286.5,149412.62,https://elit.com.ar/producto/8986-liquid-cooler-thermaltake-pacific-c360-hard-tube-kit-argb,8/1/2023 9:18:53 PM 
9001,Air Cooler THERMALTAKE UX200 ARGB,THECOOUX200AIR,CL-P065-AL12SW-A,Hardware,Coolers,THERMALTAKE,58.15,21.0,0.0,10,63.97,286.5,18327.41,https://elit.com.ar/producto/9001-air-cooler-thermaltake-ux200-argb,8/1/2023 9:18:53 PM 
9018,Air Cooler COOLER MASTER MasterAir MA620M ARGB,CM-COOMA620M,MAM-D6PN-120PA-R1,Hardware,Coolers,COOLER MASTER,260.7,21.0,0.0,10,286.77,286.5,82159.61,https://elit.com.ar/producto/9018-air-cooler-cooler-master-master-air-ma620m-argb,8/1/2023 9:18:53 PM 
9059,Auricular GENIUS HS-M300 Celeste,GENAURHS-M300C,31710006402,Audio,Auriculares,GENIUS,8.47,21.0,0.0,10,9.32,286.5,2670.18,https://elit.com.ar/producto/9059-auricular-genius-hs-m300-celeste,8/1/2023 9:18:53 PM 
9062,Auricular GENIUS HS-M270 Naranja,GENAURHS-M270N,31710195101,Audio,Auriculares,GENIUS,9.46,21.0,0.0,10,10.41,286.5,2982.47,https://elit.com.ar/producto/9062-auricular-genius-hs-m270-naranja,8/1/2023 9:18:53 PM 
9365,Auricular GENIUS HS-M300 Verde,GENAURHS-M300G,31710006404,Audio,Auriculares,GENIUS,8.49,21.0,0.0,10,9.34,286.5,2675.91,https://elit.com.ar/producto/9365-auricular-genius-hs-m300-verde,8/1/2023 9:18:53 PM 
9366,Auricular GENIUS HS-M300 Amarillo,GENAURHS-M300Y,31710006405,Audio,Auriculares,GENIUS,8.49,21.0,0.0,10,9.34,286.5,2675.91,https://elit.com.ar/producto/9366-auricular-genius-hs-m300-amarillo,8/1/2023 9:18:53 PM 
9393,Air Cooler COOLER MASTER Cooler Hyper H410R RGB,CM-COOH410RRGB,RR-H410-20PC-R1,Hardware,Coolers,COOLER MASTER,71.78,21.0,0.0,10,78.96,286.5,22622.04,https://elit.com.ar/producto/9393-air-cooler-cooler-master-cooler-hyper-h410r-rgb,8/1/2023 9:18:53 PM 
9397,Thermal Grease Cooler COOLER MASTER MasterGel Maker,CM-GELMAKER,MGZ-NDSG-N15M-R2,Hardware,Coolers,COOLER MASTER,26.44,21.0,0.0,10,29.08,286.5,8331.42,https://elit.com.ar/producto/9397-thermal-grease-cooler-cooler-master-master-gel-maker,8/1/2023 9:18:53 PM 
9411,Videoportero EZVIZ DB1,EZVCAM-DB1,CS-DB1- B0-1J5W2FR,Seguridad,Camaras Wifi,EZVIZ,292.34,21.0,0.0,10,321.57,286.5,92129.81,https://elit.com.ar/producto/9411-videoportero-ezviz-db1,8/1/2023 9:18:53 PM 
9430,Fan Cooler COOLER MASTER MasterFan MF120 HALO ARGB,CM-COOMF120HALO,MFL-B2DN-18NPA-R1,Hardware,Coolers,COOLER MASTER,37.78,21.0,0.0,10,41.56,286.5,11906.94,https://elit.com.ar/producto/9430-fan-cooler-cooler-master-master-fan-mf120-halo-argb,8/1/2023 9:18:53 PM 
9444,Fan Cooler COOLER MASTER SickleFlow 120 ARGB,CM-COOFW120ARGB,MFX-B2DN-18NPA-R1,Hardware,Coolers,COOLER MASTER,26.44,21.0,0.0,10,29.08,286.5,8331.42,https://elit.com.ar/producto/9444-fan-cooler-cooler-master-sickle-flow-120-argb,8/1/2023 9:18:53 PM 
9445,Fan Cooler COOLER MASTER SickleFlow 120 RGB,CM-COOSFW120RGB,MFX-B2DN-18NPC-R1,Hardware,Coolers,COOLER MASTER,22.68,21.0,0.0,10,24.95,286.5,7148.18,https://elit.com.ar/producto/9445-fan-cooler-cooler-master-sickle-flow-120-rgb,8/1/2023 9:18:53 PM 
9563,Camara Termica IP HIKVISION 2MP Exterior,HIKCAMDS-2TD261,DS-2TD2617B-6/P,Seguridad,Camaras IP,HIKVISION,499.06,21.0,0.0,10,548.97,286.5,157279.91,https://elit.com.ar/producto/9563-camara-termica-ip-hikvision-2mp-exterior,8/1/2023 9:18:53 PM 
9564,Camara Termica IP HIKVISION 2MP Exterior,HIKCAMDS-2TD121,DS-2TD1217B-6/P,Seguridad,Camaras IP,HIKVISION,499.06,21.0,0.0,10,548.97,286.5,157279.91,https://elit.com.ar/producto/9564-camara-termica-ip-hikvision-2mp-exterior,8/1/2023 9:18:53 PM 
9565,Adaptador trípode de Cam. Termográfica tipo Bullet,HIKACCDS-2909ZJ,DS-2909ZJ,Seguridad,Camaras IP,HIKVISION,28.08,21.0,0.0,10,30.89,286.5,8849.99,https://elit.com.ar/producto/9565-adaptador-tripode-de-cam-termografica-tipo-bullet,8/1/2023 9:18:53 PM 
9566,Adaptador trípode de Cam. Termográfica tipo Turret,HIKACCDS-2908ZJ,DS-2908ZJ,Seguridad,Camaras IP,HIKVISION,28.08,21.0,0.0,10,30.89,286.5,8849.99,https://elit.com.ar/producto/9566-adaptador-tripode-de-cam-termografica-tipo-turret,8/1/2023 9:18:53 PM 
9656,Auricular XTECH Igneus Negro,XTEAURXTH-551,XTH-551,Audio,Auriculares,XTECH,18.29,21.0,0.0,10,20.12,286.5,5764.38,https://elit.com.ar/producto/9656-auricular-xtech-igneus-negro,8/1/2023 9:18:53 PM 
9657,Auricular XTECH Insolense Negro,XTEAURXTH-560,XTH-560,Audio,Auriculares,XTECH,20.63,21.0,0.0,10,22.69,286.5,6500.69,https://elit.com.ar/producto/9657-auricular-xtech-insolense-negro,8/1/2023 9:18:53 PM 
9860,Auricular GENIUS HS-610 Rojo,GENAURHS-610R,31710010402,Audio,Auriculares,GENIUS,24.94,21.0,0.0,10,27.43,286.5,7858.7,https://elit.com.ar/producto/9860-auricular-genius-hs-610-rojo,8/1/2023 9:18:53 PM 
9920,Auricular TRUST GXT 450 Blizz Negro,TRUAURGTX450,23191,Audio,Auriculares,TRUST,46.65,21.0,0.0,10,51.32,286.5,14703.18,https://elit.com.ar/producto/9920-auricular-trust-gxt-450-blizz-negro,8/1/2023 9:18:53 PM 
9921,Auricular TRUST GXT 433 Pylo Negro,TRUAURGTX433,23381,Audio,Auriculares,TRUST,35.44,21.0,0.0,10,38.98,286.5,11167.77,https://elit.com.ar/producto/9921-auricular-trust-gxt-433-pylo-negro,8/1/2023 9:18:53 PM 
9935,Mouse c/cable TRUST Gxt 900 Qudos Negro,TRUMOUGXT900,23400,Perifericos,Mouses,TRUST,37.19,10.5,0.0,10,40.91,286.5,11720.71,https://elit.com.ar/producto/9935-mouse-c-cable-trust-gxt-900-qudos-negro,8/1/2023 9:18:53 PM 
10020,Mouse c/Cable LOGITECH G203 Blanco,LOGMOUG203,910-005794,Perifericos,Mouses,LOGITECH,52.98,10.5,0.0,10,58.28,286.5,16697.22,https://elit.com.ar/producto/10020-mouse-c-cable-logitech-g203-blanco,8/1/2023 9:18:53 PM 
10026,Mouse Inalámbrico KLIP XTREME ErgoBall Negro,KLIMOUKMW-800,KMW-800,Perifericos,Mouses,KLIP XTREME,69.26,10.5,0.0,10,76.19,286.5,21828.44,https://elit.com.ar/producto/10026-mouse-inalambrico-klip-xtreme-ergo-ball-negro,8/1/2023 9:18:53 PM 
10030,Impresora multifunción monocromatica EcoTank M2120,EPSIMPM2120,C11CJ18301,Impresoras,Impresoras Multifunción,EPSON,902.48,21.0,0.0,10,992.73,286.5,284417.15,https://elit.com.ar/producto/10030-impresora-multifuncion-monocromatica-eco-tank-m2120,8/1/2023 9:18:53 PM 
10047,Tarjeta de Memoria SANDISK Ultra MicroSDXC 64GB UHS-I U1 V10,SANMSD-ULT64,SDSQUNR-064G-GN3MA,Almacenamiento,Memorias Flash,SANDISK,11.24,21.0,0.0,10,12.36,286.5,3541.14,https://elit.com.ar/producto/10047-tarjeta-de-memoria-sandisk-ultra-micro-sdxc-64gb-uhs-i-u1-v10,8/1/2023 9:18:53 PM 
10082,Tarjeta de Memoria SANDISK Ultra MicroSDXC 32GB UHS-I U1 V10,SANMSD-ULT32,SDSQUNR-032G-GN3MA,Almacenamiento,Memorias Flash,SANDISK,8.2,21.0,0.0,10,9.02,286.5,2584.23,https://elit.com.ar/producto/10082-tarjeta-de-memoria-sandisk-ultra-micro-sdxc-32gb-uhs-i-u1-v10,8/1/2023 9:18:53 PM 
10117,Gabinete COOLER MASTER MasterBox NR200P Blanco Mini ITX S/Fuente,CM-GABMBNR200PW,MCB-NR200P-WGNN-S00,Hardware,Gabinetes,COOLER MASTER,143.82,10.5,0.0,10,158.2,286.5,45324.3,https://elit.com.ar/producto/10117-gabinete-cooler-master-master-box-nr200p-blanco-mini-itx-s-fuente,8/1/2023 9:18:53 PM 
10128,Auricular TRUST GXT 433K Pylo Negro y Gris,TRUAURGXT433K,23939,Audio,Auriculares,TRUST,35.43,21.0,0.0,10,38.97,286.5,11164.91,https://elit.com.ar/producto/10128-auricular-trust-gxt-433k-pylo-negro-y-gris,8/1/2023 9:18:53 PM 
10243,Conector Modulo NEXXT RJ45 x50 Cat 5E,NEXCABCONCAT5E,AW102NXT02,Cables,Cables,NEXXT,13.57,21.0,0.0,10,14.93,286.5,4277.45,https://elit.com.ar/producto/10243-conector-modulo-nexxt-rj45-x50-cat-5e,8/1/2023 9:18:53 PM 
10251,Patch Panel Rack NEXXT 48 Puertos Cat 5E,NEXACCCAT5E48,AW190NXT11,Cables,Cables,NEXXT,78.46,21.0,0.0,10,86.31,286.5,24727.82,https://elit.com.ar/producto/10251-patch-panel-rack-nexxt-48-puertos-cat-5e,8/1/2023 9:18:53 PM 
10253,Patch Panel Rack NEXXT 48 Puertos Cat 6,NEXACCCAT648,AW191NXT11,Cables,Cables,NEXXT,107.47,21.0,0.0,10,118.22,286.5,33870.03,https://elit.com.ar/producto/10253-patch-panel-rack-nexxt-48-puertos-cat-6,8/1/2023 9:18:53 PM 
10283,Memoria Ram SODIMM KINGSTON KVR 8GB DDR4 2666MHz CL19 1.20V Single Negro,KINMEM26S19S6/8,KVR26S19S6/8,Memorias,Memorias Notebook,KINGSTON,48.41,10.5,0.0,10,53.25,286.5,15256.13,https://elit.com.ar/producto/10283-memoria-ram-sodimm-kingston-kvr-8gb-ddr4-2666m-hz-cl19-1-20v-single-negro,8/1/2023 9:18:53 PM 
10302,Auricular XTECH Aktive Deportivo Negro,XTEMOUXTH-710,XTH-710,Audio,Auriculares,XTECH,16.45,21.0,0.0,10,18.1,286.5,5185.65,https://elit.com.ar/producto/10302-auricular-xtech-aktive-deportivo-negro,8/1/2023 9:18:53 PM 
10314,Procesador AMD Ryzen 5 5600X 3.80GHz AM4 DDR4,AMDPRO5600X6COR,100-100000065BOX,Hardware,Procesadores,AMD,490.09,10.5,0.0,10,539.1,286.5,154452.15,https://elit.com.ar/producto/10314-procesador-amd-ryzen-5-5600x-3-80g-hz-am4-ddr4,8/1/2023 9:18:53 PM 
10325,Memoria Ram UDIMM KINGSTON KVR 8GB DDR4 2666MHz CL19 1.20V Single Negro,KINMEM26N19S6/8,KVR26N19S6/8,Memorias,Memorias PC,KINGSTON,46.55,10.5,0.0,10,51.21,286.5,14671.67,https://elit.com.ar/producto/10325-memoria-ram-udimm-kingston-kvr-8gb-ddr4-2666m-hz-cl19-1-20v-single-negro,8/1/2023 9:18:53 PM 
10388,Auricular TRUST GXT 444 Wayman Negro,TRUAURGXT444,23248,Audio,Auriculares,TRUST,70.4,21.0,0.0,10,77.44,286.5,22186.56,https://elit.com.ar/producto/10388-auricular-trust-gxt-444-wayman-negro,8/1/2023 9:18:53 PM 
10469,Cámara Web GENIUS FaceCam 1000X V2 Negro,GENCAM3400,32200003400,Perifericos,Camaras Web,GENIUS,29.39,21.0,0.0,10,32.33,286.5,9262.55,https://elit.com.ar/producto/10469-camara-web-genius-face-cam-1000x-v2-negro,8/1/2023 9:18:53 PM 
10512,Mouse c/cable GENIUS Scorpion M6-400 Negro,GENMOUSGM6-400,31040062101,Perifericos,Mouses,GENIUS,27.2,10.5,0.0,10,29.92,286.5,8572.08,https://elit.com.ar/producto/10512-mouse-c-cable-genius-scorpion-m6-400-negro,8/1/2023 9:18:53 PM 
10513,Mouse c/cable GENIUS Scorpion M8-610 Negro,GENMOUSGM8-610,31040064102,Perifericos,Mouses,GENIUS,32.38,10.5,0.0,10,35.62,286.5,10205.13,https://elit.com.ar/producto/10513-mouse-c-cable-genius-scorpion-m8-610-negro,8/1/2023 9:18:53 PM 
10605,Air Cooler COOLER MASTER Hyper 212 Turbo ARGB,CM-COOHRR-212TK,RR-212TK-18PA-R1,Hardware,Coolers,COOLER MASTER,105.76,21.0,0.0,10,116.34,286.5,33331.41,https://elit.com.ar/producto/10605-air-cooler-cooler-master-hyper-212-turbo-argb,8/1/2023 9:18:53 PM 
10640,Scanner Epson DS-870 ADF 1200dpi,EPSESCDS-870,B11B250201,Imagen,Escaner,EPSON,1346.79,10.5,0.0,10,1481.47,286.5,424441.16,https://elit.com.ar/producto/10640-scanner-epson-ds-870-adf-1200dpi,8/1/2023 9:18:53 PM 
10653,Fuente GIGABYTE P750GM 750W 80 Plus Gold ATX Modular,GIGFUEGP-P750GM,GP-P750GM,Hardware,Fuentes,GIGABYTE,155.64,21.0,0.0,10,171.2,286.5,49048.8,https://elit.com.ar/producto/10653-fuente-gigabyte-p750gm-750w-80-plus-gold-atx-modular,8/1/2023 9:18:53 PM 
10674,Pen Drive Sandisk Ultra Shift 3.0 USB Black 64GB,SANPENSDCZ41064,SDCZ410-064G-G46,Almacenamiento,Pen Drive,SANDISK,13.46,21.0,0.0,10,14.81,286.5,4243.07,https://elit.com.ar/producto/10674-pen-drive-sandisk-ultra-shift-3-0-usb-black-64gb,8/1/2023 9:18:53 PM 
