Marca,Categoria,SubCategoria,SubCategoria_Auxiliar,Codigo,Articulo,Disponible,L4,IVA,Deposito
SHENLONG,Informática,Gaming,Pad Mouse,7798135511906.21,PAD GAMING SHENLONG P1000M - 350 X 250 X 4 MM - BORDE COCIDO - SUP DE MICROFIBRA,755,5.69,001-I.V.A. 21 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Pad Mouse,7798135511913.21,PAD GAMING SHENLONG P1000XL - 800 X 300 X 4 MM - BORDE COCIDO - SUP DE MICROFIBRA,2564,9.1,001-I.V.A. 21 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Pad Mouse,7798135512194,MOUSE PAD RGB GAMING SHENLONG PRORGB-XL TALLE XL,2836,22.6,001-I.V.A. 21 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Pad Mouse,7798135512200,MOUSE PAD RGB GAMING SHENLONG PRORGB-M TALLE M BASE DE NEOPRENE CON SUPERFICIE DE MICROFIBRA Y BORDE,2495,16.49,001-I.V.A. 21 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Teclados,7798135511876,TECLADO GAMING SHENLONG KB8700 ESP 105 TECLAS - FUNCION ANTIGHOSTING - RGB,1964,17.69,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Teclados,7798135512088,TECLADO MECÁNICO COMPACTO GAMING SHENLONG SMK5900SB-87 TECLAS ESPAÑOL CON ILUMINACIÓN RGB Y ANTIGHOS,3230,34.43,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Teclados,7798135512095,"TECLADO MECÁNICO SHENLONG MK9600SB-105 TECLAS ESP, SWITCH BLUE CON ILUMINACIÓN RGB Y ANTIGHOSTING",1981,39.3,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Teclados,7798135512316,TECLADO MECÁNICO ULTRACOMPACTO SHENLONG UMK6100SB - 62 TECLAS - CABLE USB TIPO C RAINBOW,1659,34.19,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
SIN MARCA,Electrónica,Salud,,AX-A-01,TERMOMETRO INFRAROJO DIGITAL SIN CONTACTO AX-A-01,5,182.36,001-I.V.A. 21 %,01-DH.Principal Vtas.
SIN MARCA,Electrónica,Salud,,BZ-R6,TERMOMETRO INFRAROJO BING ZUN/BO HUI BZ-R6/T-168 DIGITAL SIN CONTACTO,844,16.38,001-I.V.A. 21 %,01-DH.Principal Vtas.
SIN MARCA,Electrónica,Salud,,N-107,TERMOMETRO INFRAROJO N-107 DIGITAL SIN CONTACTO,1,152.83,001-I.V.A. 21 %,01-DH.Principal Vtas.
SIN MARCA,Electrónica,Salud,,SK-T008,TERMOMETRO INFRAROJO CLOC SK-T008 DIGITAL SIN CONTACTO,1,182.36,001-I.V.A. 21 %,01-DH.Principal Vtas.
SIN MARCA,Informática,Componentes,Memorias PC,OEM16GDDR-IV2666,MEMORIA OEM 16GB DDR4-2666 2Rx8 NON-ECC LONGDIMM BULK,31,163.49,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
SIN MARCA,Informática,Componentes,Memorias PC,OEM8GDDR-IV2666,MEMORIA OEM 8GB DDR4-2666 1Rx8 NON-ECC LONGDIMM BULK,601,75.97,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
SIN MARCA,Informática,Varios,,C67-0001,CABLE ADAPTADOR SATA DATOS,1434,2.9,001-I.V.A. 21 %,01-DH.Principal Vtas.
SIN MARCA,Informática,Varios,,C67-0002,CABLE ADAPTADOR SATA POWER,1359,2.9,001-I.V.A. 21 %,01-DH.Principal Vtas.
SIN MARCA,Salud,Barbijos,,BM-3CPS,BARBIJO DESCARTABLE DE 3 CAPAS,10000,0.6,001-I.V.A. 21 %,11-DH.Dayama
SIN MARCA,Salud,Barbijos,,GXD-K002,BARBIJO DESCARTABLE DE 3 PLIEGUES CON ELÁSTICOS,13980,0.85,001-I.V.A. 21 %,11-DH.Dayama
SIN MARCA,Salud,Barbijos,,KF-L-KD-KZ2012,BARBIJO PROTECTOR KN95 CERTIFICADO,2920,6.8,001-I.V.A. 21 %,11-DH.Dayama
SONOS,Audio,Accesorios,,180501001147,SONOS ROUTER BRIDGE,7,142.77,001-I.V.A. 21 %,01-DH.Principal Vtas.
SUNDAILY,Salud,Barbijos,,KN95-13,BARBIJO SUNDAILY KN95,-200,4.28,001-I.V.A. 21 %,01-DH.Principal Vtas.
SUNDAILY,Salud,Barbijos,,KN95-13,BARBIJO SUNDAILY KN95,3730,4.28,001-I.V.A. 21 %,11-DH.Dayama
SUNDAILY,Salud,Barbijos,,PR-3C,BARBIJO DE 3 CAPAS - ORIGEN PERÚ,50,0.51,001-I.V.A. 21 %,11-DH.Dayama
SUNDAILY,Salud,Barbijos,,SU-3PLY,Barbijo Descartable Tricapa Sundaily,-450,0.77,001-I.V.A. 21 %,01-DH.Principal Vtas.
SUNDAILY,Salud,Barbijos,,SU-3PLY,Barbijo Descartable Tricapa Sundaily,38800,0.77,001-I.V.A. 21 %,11-DH.Dayama
TRUST,Informática,Gaming,Mouses,8713439218138,MOUSE GAMER TRUST GXT 170 HERON OPTICO 17000 DPI RGB,0,66.43,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
XIAN,Salud,Barbijos,,KN95,BARBIJO PROTECTOR XIAN KN95,620,4.89,001-I.V.A. 21 %,11-DH.Dayama
XIAOMI,Audio,Auriculares,,6934177757020,AURICULAR BT XIAOMI REDMI BUDS 3 LITE WHITE,0,44.78,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
XIAOMI,Audio,Auriculares,,6934177757037,AURICULAR BT XIAOMI REDMI BUDS 3 LITE BLACK,0,48.06,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,FF950GGS,CASCO REBATIBLE YOHE FF950 (S) GREY GLOSS,1,109.58,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,FF966ANMXL,"CASCO INTEGRAL YOHE FF966A (XL) BLACK ""MATE""",-1,69.72,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,FF966ANMXL,"CASCO INTEGRAL YOHE FF966A (XL) BLACK ""MATE""",1,69.72,001-I.V.A. 21 %,01-DH.Principal Vtas.
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,HMT927MSM,CASCO INTEGRAL C/Y 927 (M) SILVER MATE,1,65.23,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-0029,"CASCO INTEGRAL YOHE N923 (M) BLACK/GRAY ""MATTE""",60,49.95,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-0086,CASCO INTEGRAL DE CARBONO C/Y 927 (L),2,395.93,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-0161,"CASCO INTEGRAL YOHE N923 (S) BLACK/GRAY ""MATTE""",568,49.95,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-0162,"CASCO INTEGRAL YOHE N923 (S) BLACK/GRAY ""SHINE""",489,49.95,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-0163,"CASCO INTEGRAL YOHE N923 (S) RED/GRAY ""MATTE""",147,49.95,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-0164,"CASCO INTEGRAL YOHE N923 (S) RED/GRAY ""SHINE""",133,49.95,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-0165,"CASCO INTEGRAL YOHE N923 (S) BLUE/GRAY ""MATTE""",130,49.95,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-0166,"CASCO INTEGRAL YOHE N923 (S) BLUE/GRAY ""SHINE""",160,49.95,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-0215,"CASCO REBATIBLE YOHE YH-FF936 (S) SILVER (936) ""SHINE""",14,78.19,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-0217,"CASCO REBATIBLE YOHE YH-FF936 (L) SILVER (936) ""SHINE""",10,78.19,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-1001,VISOR PARA CASCO INTEGRAL N923,162,10.17,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-1004,BASE DE VISOR CON TORNILLO PARA CASCO INTEGRAL N923,744,7.06,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-1005,VISOR PARA CASCO INTEGRAL 903-927,239,34.79,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-1008,BASE DE VISOR CON TORNILLO PARA CASCO INTEGRAL 903-927,300,7.06,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-1009,VISOR PARA CASCO REBATIBLE YH-FF936,146,10.86,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-1012,VISOR PARA CASCO INTEGRAL 833,30,2.16,001-I.V.A. 21 %,11-DH.Dayama
